transaction_id,client_id,account_id,month,num_transactions,total_deposits,total_withdrawals
T016945,C0712,A01356,2025-05,4,1492.2,0
T016946,C0712,A01357,2025-05,8,1084.85,1349.38
T016947,C0712,A01356,2025-06,9,1642.15,0
T016948,C0712,A01357,2025-07,4,4410.06,806.53
T016949,C0712,A01356,2025-07,10,1720.5,0
T016950,C0712,A01356,2025-09,1,1252.6,0
T016951,C0712,A01357,2025-09,4,1705.57,1274.5
T016952,C0712,A01357,2025-10,9,2750.17,0
T016953,C0712,A01356,2025-10,10,1353.84,0
T016954,C0712,A01356,2025-12,2,1673.74,0
T016955,C0713,A01359,2024-01,8,1313.99,0
T016956,C0713,A01359,2024-02,6,2214.35,0
T016957,C0713,A01359,2024-03,10,1091.39,0
T016958,C0713,A01359,2024-04,10,1738.01,0
T016959,C0713,A01358,2024-06,12,1490.05,1429.72
T016960,C0713,A01359,2024-07,11,1061.3,0
T016961,C0713,A01359,2024-08,11,1618.81,0
T016962,C0713,A01359,2024-10,11,2308.74,0
T016963,C0713,A01358,2024-10,6,3584.14,0
T016964,C0713,A01358,2024-11,4,2272.35,0
T016965,C0713,A01359,2024-12,3,947.48,0
T016966,C0713,A01358,2024-12,1,3462.43,269.6
T016967,C0713,A01359,2025-01,3,2018.62,0
T016968,C0713,A01358,2025-01,4,1699.7,773.33
T016969,C0713,A01359,2025-02,9,2224.01,0
T016970,C0713,A01358,2025-02,4,2203.24,1403.47
T016971,C0713,A01358,2025-03,10,3353.43,687.8
T016972,C0713,A01359,2025-03,4,1138.26,0
T016973,C0713,A01358,2025-04,6,3985.59,284.97
T016974,C0713,A01359,2025-04,8,1478.16,0
T016975,C0713,A01358,2025-06,4,1502.39,314.55
T016976,C0713,A01359,2025-06,8,1493.68,0
T016977,C0713,A01359,2025-07,1,1875.33,0
T016978,C0713,A01358,2025-07,12,667.42,1569.53
T016979,C0713,A01358,2025-08,11,2147.88,189.88
T016980,C0713,A01359,2025-09,3,1281.42,0
T016981,C0713,A01358,2025-09,4,2684.56,741.02
T016982,C0713,A01359,2025-10,7,942.4,0
T016983,C0713,A01358,2025-10,7,2742.47,1916.72
T016984,C0713,A01359,2025-11,4,1621.45,0
T016985,C0713,A01359,2025-12,1,1363.69,0
T016986,C0714,A01361,2024-05,10,3534.86,865.98
T016987,C0714,A01360,2024-05,8,842.1,6884.28
T016988,C0714,A01360,2024-06,11,4064.91,1839.18
T016989,C0714,A01361,2024-06,11,3679.11,296.76
T016990,C0714,A01361,2024-07,1,1856.81,2005.77
T016991,C0714,A01360,2024-07,9,3304.13,2585.19
T016992,C0714,A01360,2024-08,2,2157.73,6962.13
T016993,C0714,A01361,2024-10,8,893.81,1466.57
T016994,C0714,A01361,2024-11,10,6697.21,562.96
T016995,C0714,A01360,2024-11,4,1888.11,1568.55
T016996,C0714,A01361,2024-12,1,2253.56,1421.04
T016997,C0714,A01360,2024-12,1,1828.47,4085.68
T016998,C0714,A01361,2025-02,1,1633.32,1597.88
T016999,C0714,A01360,2025-02,5,1698.01,948.88
T017000,C0714,A01360,2025-03,3,626.62,673.44
T017001,C0714,A01361,2025-04,11,1175.4,740.95
T017002,C0714,A01361,2025-05,12,1048.41,0
T017003,C0714,A01360,2025-05,6,4446.85,630.19
T017004,C0714,A01361,2025-06,9,2423.46,321.84
T017005,C0714,A01360,2025-07,12,2298.94,0
T017006,C0714,A01361,2025-07,11,2431.18,1150.95
T017007,C0714,A01361,2025-08,3,2033.68,1536.02
T017008,C0714,A01360,2025-08,10,5886.39,7049.19
T017009,C0714,A01361,2025-09,12,2085.87,0
T017010,C0714,A01360,2025-09,3,5368.84,1659.21
T017011,C0714,A01360,2025-10,9,2152.06,2627.68
T017012,C0714,A01361,2025-10,1,5308.98,723.42
T017013,C0714,A01360,2025-11,7,4192.03,5991.17
T017014,C0714,A01361,2025-11,5,2545.91,584.13
T017015,C0714,A01361,2025-12,12,3020.5,387.09
T017016,C0714,A01360,2025-12,2,4804.07,3733.36
T017017,C0715,A01363,2024-01,8,2399.4,2401.71
T017018,C0715,A01362,2024-02,8,1444.0,1779.23
T017019,C0715,A01363,2024-02,7,1717.77,2101.74
T017020,C0715,A01363,2024-04,10,557.5,666.24
T017021,C0715,A01362,2024-04,5,4348.27,4915.14
T017022,C0715,A01364,2024-05,5,2038.39,0
T017023,C0715,A01362,2024-05,11,3771.63,4441.62
T017024,C0715,A01362,2024-06,6,4940.84,3408.99
T017025,C0715,A01364,2024-06,9,1657.64,0
T017026,C0715,A01364,2024-07,9,572.96,0
T017027,C0715,A01363,2024-07,9,902.02,2657.19
T017028,C0715,A01363,2024-08,11,1982.53,2517.24
T017029,C0715,A01362,2024-10,11,8407.08,3329.94
T017030,C0715,A01362,2024-12,11,3423.27,5789.95
T017031,C0715,A01364,2025-02,12,1652.45,0
T017032,C0715,A01363,2025-02,5,2769.81,1393.93
T017033,C0715,A01364,2025-03,5,838.86,0
T017034,C0715,A01363,2025-04,12,508.64,1771.51
T017035,C0715,A01364,2025-04,10,2818.56,0
T017036,C0715,A01362,2025-05,4,2799.83,5572.33
T017037,C0715,A01363,2025-05,5,1767.99,1507.73
T017038,C0715,A01363,2025-06,1,1003.95,4505.37
T017039,C0715,A01362,2025-07,8,1075.67,1254.77
T017040,C0715,A01363,2025-08,8,2723.0,99.42
T017041,C0715,A01364,2025-09,2,1303.67,0
T017042,C0715,A01363,2025-09,6,1949.52,1581.38
T017043,C0715,A01363,2025-10,2,1407.84,3546.03
T017044,C0715,A01363,2025-11,3,2191.55,4109.05
T017045,C0715,A01363,2025-12,3,1020.72,2608.68
T017046,C0716,A01365,2024-01,10,0,761.78
T017047,C0716,A01367,2024-02,5,822.69,92.71
T017048,C0716,A01365,2024-02,9,1495.14,73.67
T017049,C0716,A01365,2024-03,12,1619.32,1010.64
T017050,C0716,A01367,2024-03,9,3752.76,650.76
T017051,C0716,A01366,2024-04,7,1188.24,0
T017052,C0716,A01366,2024-05,8,933.49,0
T017053,C0716,A01366,2024-06,10,2425.33,0
T017054,C0716,A01367,2024-07,3,2012.57,710.95
T017055,C0716,A01366,2024-09,7,1589.03,0
T017056,C0716,A01367,2024-09,2,2188.45,515.7
T017057,C0716,A01365,2024-10,5,1221.11,753.92
T017058,C0716,A01367,2024-11,12,1059.49,0
T017059,C0716,A01365,2024-11,8,81.69,991.03
T017060,C0716,A01365,2024-12,10,1711.67,975.47
T017061,C0716,A01367,2024-12,9,586.42,663.51
T017062,C0716,A01365,2025-01,9,1651.88,147.11
T017063,C0716,A01365,2025-02,1,872.3,143.62
T017064,C0716,A01366,2025-02,8,1661.45,0
T017065,C0716,A01365,2025-03,10,3191.81,626.91
T017066,C0716,A01367,2025-03,11,0,677.14
T017067,C0716,A01365,2025-04,2,0,437.16
T017068,C0716,A01366,2025-04,9,1112.84,0
T017069,C0716,A01366,2025-05,11,2188.97,0
T017070,C0716,A01367,2025-06,11,1055.84,192.13
T017071,C0716,A01365,2025-08,11,1776.28,1014.54
T017072,C0716,A01366,2025-08,7,1383.39,0
T017073,C0716,A01366,2025-09,1,2448.77,0
T017074,C0716,A01365,2025-09,5,2420.73,1026.06
T017075,C0716,A01366,2025-10,4,1197.11,0
T017076,C0716,A01367,2025-10,8,1027.62,262.36
T017077,C0716,A01367,2025-11,11,0,0
T017078,C0716,A01365,2025-11,8,1837.86,818.93
T017079,C0716,A01365,2025-12,2,0,1379.37
T017080,C0717,A01370,2024-01,8,0,1058.08
T017081,C0717,A01368,2024-01,7,1563.39,0
T017082,C0717,A01369,2024-02,5,1933.1,0
T017083,C0717,A01368,2024-02,5,1618.46,0
T017084,C0717,A01369,2024-03,11,1824.54,0
T017085,C0717,A01369,2024-04,10,1680.43,0
T017086,C0717,A01370,2024-04,12,2598.18,393.36
T017087,C0717,A01369,2024-05,2,1745.41,0
T017088,C0717,A01368,2024-06,12,767.89,0
T017089,C0717,A01368,2024-07,8,1808.27,0
T017090,C0717,A01368,2024-08,11,1316.03,0
T017091,C0717,A01369,2024-09,11,2436.59,0
T017092,C0717,A01370,2024-10,10,258.93,821.51
T017093,C0717,A01370,2024-11,10,3199.09,1268.22
T017094,C0717,A01368,2024-11,11,946.01,0
T017095,C0717,A01369,2024-12,2,1254.16,0
T017096,C0717,A01368,2025-01,9,861.8,0
T017097,C0717,A01369,2025-01,2,1511.88,0
T017098,C0717,A01368,2025-02,10,1711.15,0
T017099,C0717,A01370,2025-03,3,2482.54,385.76
T017100,C0717,A01370,2025-06,7,1158.63,161.61
T017101,C0717,A01369,2025-07,11,1625.34,0
T017102,C0717,A01370,2025-07,7,0,0
T017103,C0717,A01370,2025-08,4,1149.5,688.78
T017104,C0717,A01370,2025-09,8,3578.47,1226.0
T017105,C0717,A01369,2025-11,12,809.27,0
T017106,C0717,A01370,2025-11,8,2189.17,410.86
T017107,C0718,A01372,2024-01,1,1312.75,0
T017108,C0718,A01371,2024-01,11,830.95,0
T017109,C0718,A01371,2024-02,1,1414.41,0
T017110,C0718,A01371,2024-03,12,2356.05,0
T017111,C0718,A01372,2024-03,6,3617.78,481.89
T017112,C0718,A01371,2024-04,2,1026.81,0
T017113,C0718,A01372,2024-04,2,2348.1,727.37
T017114,C0718,A01371,2024-05,5,1534.38,0
T017115,C0718,A01372,2024-07,11,2636.92,0
T017116,C0718,A01371,2024-07,3,2035.41,0
T017117,C0718,A01371,2024-09,2,1603.24,0
T017118,C0718,A01372,2024-10,12,1923.71,311.31
T017119,C0718,A01371,2024-10,1,1004.56,0
T017120,C0718,A01371,2024-11,6,2027.37,0
T017121,C0718,A01372,2024-11,10,0,822.86
T017122,C0718,A01372,2024-12,1,1132.02,0
T017123,C0718,A01371,2025-01,5,0,0
T017124,C0718,A01372,2025-01,10,2121.71,1525.24
T017125,C0718,A01372,2025-02,9,2956.96,1181.6
T017126,C0718,A01371,2025-02,12,719.26,0
T017127,C0718,A01371,2025-03,11,2234.84,0
T017128,C0718,A01371,2025-04,3,1636.97,0
T017129,C0718,A01372,2025-05,8,1089.25,0
T017130,C0718,A01371,2025-06,12,1025.07,0
T017131,C0718,A01372,2025-07,7,402.3,383.29
T017132,C0718,A01371,2025-07,7,1076.73,0
T017133,C0718,A01371,2025-08,9,1475.49,0
T017134,C0718,A01372,2025-08,8,3439.46,991.15
T017135,C0718,A01371,2025-09,9,1195.93,0
T017136,C0718,A01372,2025-09,12,4292.96,1385.4
T017137,C0718,A01372,2025-10,8,839.29,564.33
T017138,C0718,A01371,2025-10,2,1725.22,0
T017139,C0718,A01372,2025-11,6,356.01,852.16
T017140,C0718,A01372,2025-12,4,244.77,329.22
T017141,C0718,A01371,2025-12,7,742.62,0
T017142,C0719,A01374,2024-01,9,0,703.69
T017143,C0719,A01373,2024-01,9,3317.23,1234.9
T017144,C0719,A01373,2024-02,4,1590.24,784.06
T017145,C0719,A01374,2024-03,8,893.36,539.25
T017146,C0719,A01373,2024-03,10,3265.26,165.99
T017147,C0719,A01373,2024-04,10,1741.82,870.03
T017148,C0719,A01374,2024-05,7,2696.11,1048.05
T017149,C0719,A01373,2024-05,3,4950.67,1296.02
T017150,C0719,A01374,2024-07,6,463.87,420.48
T017151,C0719,A01373,2024-07,12,5054.62,1036.92
T017152,C0719,A01374,2024-08,9,3232.58,323.04
T017153,C0719,A01373,2024-09,9,1437.3,713.75
T017154,C0719,A01374,2024-09,5,581.43,178.62
T017155,C0719,A01373,2024-10,5,2648.91,785.09
T017156,C0719,A01373,2024-11,2,0,199.36
T017157,C0719,A01374,2024-11,9,2608.9,981.35
T017158,C0719,A01374,2024-12,5,3424.3,264.54
T017159,C0719,A01374,2025-01,3,773.88,1014.87
T017160,C0719,A01373,2025-03,1,1231.43,483.03
T017161,C0719,A01374,2025-04,6,1816.44,976.1
T017162,C0719,A01374,2025-05,2,783.91,40.64
T017163,C0719,A01373,2025-05,9,3076.94,155.07
T017164,C0719,A01374,2025-06,7,2085.8,0
T017165,C0719,A01373,2025-07,5,3348.53,799.73
T017166,C0719,A01374,2025-08,5,2558.44,1150.32
T017167,C0719,A01374,2025-09,7,0,0
T017168,C0719,A01373,2025-11,1,1684.52,785.62
T017169,C0719,A01374,2025-11,9,1682.74,524.53
T017170,C0719,A01373,2025-12,5,3198.89,529.65
T017171,C0720,A01376,2024-03,7,895.58,0
T017172,C0720,A01375,2024-03,3,913.18,3894.42
T017173,C0720,A01375,2024-04,8,2501.05,3695.88
T017174,C0720,A01377,2024-04,6,1374.13,0
T017175,C0720,A01377,2024-05,1,1552.08,776.26
T017176,C0720,A01376,2024-05,11,1679.49,0
T017177,C0720,A01377,2024-07,11,2332.55,1889.96
T017178,C0720,A01375,2024-07,10,3963.87,7215.35
T017179,C0720,A01377,2024-08,12,3255.84,1180.48
T017180,C0720,A01375,2024-09,3,1642.86,5028.84
T017181,C0720,A01376,2024-09,2,1471.81,0
T017182,C0720,A01376,2024-10,10,1308.9,0
T017183,C0720,A01376,2024-12,12,2378.37,0
T017184,C0720,A01376,2025-01,1,1672.53,0
T017185,C0720,A01377,2025-01,2,0,1495.72
T017186,C0720,A01377,2025-02,10,892.18,510.46
T017187,C0720,A01376,2025-02,12,1466.2,0
T017188,C0720,A01375,2025-03,5,1427.3,5379.52
T017189,C0720,A01377,2025-03,2,3977.51,0
T017190,C0720,A01376,2025-04,4,581.77,0
T017191,C0720,A01375,2025-05,3,5653.4,3602.32
T017192,C0720,A01376,2025-05,1,1287.83,0
T017193,C0720,A01376,2025-06,1,1680.52,0
T017194,C0720,A01375,2025-06,2,1301.04,3355.65
T017195,C0720,A01376,2025-08,2,754.6,0
T017196,C0720,A01375,2025-08,8,1418.75,2275.33
T017197,C0720,A01377,2025-09,5,0,0
T017198,C0720,A01376,2025-09,2,1119.43,0
T017199,C0720,A01377,2025-10,2,0,1388.79
T017200,C0720,A01375,2025-10,1,5218.19,1904.89
T017201,C0720,A01375,2025-11,11,0,4440.62
T017202,C0721,A01378,2024-01,1,572.44,929.27
T017203,C0721,A01378,2024-02,1,55.0,0
T017204,C0721,A01378,2024-03,6,3025.33,1703.04
T017205,C0721,A01378,2024-04,1,2284.46,549.46
T017206,C0721,A01378,2024-05,9,3094.83,1499.08
T017207,C0721,A01378,2024-06,9,2695.0,1107.68
T017208,C0721,A01378,2024-07,3,3611.44,121.68
T017209,C0721,A01378,2024-08,2,1215.73,1624.95
T017210,C0721,A01378,2024-09,5,1884.97,1238.87
T017211,C0721,A01378,2024-10,3,0,1197.27
T017212,C0721,A01378,2024-11,6,2046.05,610.94
T017213,C0721,A01378,2024-12,1,0,802.2
T017214,C0721,A01378,2025-01,8,1655.63,0
T017215,C0721,A01378,2025-02,7,3299.87,293.77
T017216,C0721,A01378,2025-03,9,2774.3,833.56
T017217,C0721,A01378,2025-04,5,0,1862.76
T017218,C0721,A01378,2025-06,7,1781.8,0
T017219,C0721,A01378,2025-07,6,0,422.28
T017220,C0721,A01378,2025-08,8,0,1051.22
T017221,C0721,A01378,2025-09,9,1088.86,1019.1
T017222,C0721,A01378,2025-10,2,3087.84,743.26
T017223,C0721,A01378,2025-11,2,1574.26,625.11
T017224,C0721,A01378,2025-12,8,0,135.54
T017225,C0722,A01382,2024-01,3,56.74,1632.97
T017226,C0722,A01380,2024-01,11,1816.59,0
T017227,C0722,A01379,2024-02,4,1986.46,0
T017228,C0722,A01381,2024-03,6,75.96,167.16
T017229,C0722,A01379,2024-03,1,1895.61,0
T017230,C0722,A01380,2024-04,12,737.75,0
T017231,C0722,A01382,2024-04,1,312.85,143.23
T017232,C0722,A01380,2024-05,6,1247.21,0
T017233,C0722,A01381,2024-06,12,1756.84,1481.12
T017234,C0722,A01379,2024-07,1,1115.35,0
T017235,C0722,A01379,2024-08,4,1275.95,0
T017236,C0722,A01379,2024-09,1,1619.21,0
T017237,C0722,A01380,2024-10,1,1616.73,0
T017238,C0722,A01382,2024-10,12,1583.42,2050.43
T017239,C0722,A01380,2024-11,1,2140.39,0
T017240,C0722,A01382,2025-02,3,165.96,1835.17
T017241,C0722,A01379,2025-02,6,1493.41,0
T017242,C0722,A01379,2025-03,2,1189.05,0
T017243,C0722,A01381,2025-03,3,298.34,524.76
T017244,C0722,A01382,2025-04,7,2273.89,880.57
T017245,C0722,A01380,2025-04,5,1846.13,0
T017246,C0722,A01381,2025-05,5,3830.86,579.18
T017247,C0722,A01382,2025-06,5,1151.17,1845.57
T017248,C0722,A01380,2025-07,1,990.97,0
T017249,C0722,A01381,2025-08,9,0,153.41
T017250,C0722,A01380,2025-09,2,1217.24,0
T017251,C0722,A01379,2025-10,8,1606.8,0
T017252,C0722,A01382,2025-10,10,102.5,2465.66
T017253,C0722,A01381,2025-12,3,88.77,1021.1
T017254,C0723,A01385,2024-01,1,2863.47,1055.4
T017255,C0723,A01384,2024-01,1,2255.5,0
T017256,C0723,A01384,2024-03,12,1665.89,164.17
T017257,C0723,A01383,2024-03,4,1406.01,0
T017258,C0723,A01384,2024-04,6,1542.56,974.3
T017259,C0723,A01385,2024-05,1,428.06,1512.76
T017260,C0723,A01383,2024-05,9,1074.42,0
T017261,C0723,A01383,2024-07,10,1390.41,0
T017262,C0723,A01384,2024-08,3,1356.97,153.04
T017263,C0723,A01385,2024-08,12,0,4408.12
T017264,C0723,A01384,2024-10,5,2501.04,1005.01
T017265,C0723,A01385,2024-12,8,2649.85,386.51
T017266,C0723,A01385,2025-01,12,1387.02,1043.82
T017267,C0723,A01383,2025-02,4,2008.28,0
T017268,C0723,A01385,2025-02,5,6268.86,5628.3
T017269,C0723,A01383,2025-03,12,2344.99,0
T017270,C0723,A01384,2025-04,3,4263.39,1390.73
T017271,C0723,A01384,2025-05,4,1429.94,281.91
T017272,C0723,A01383,2025-05,5,1775.3,0
T017273,C0723,A01384,2025-07,5,2897.44,0
T017274,C0723,A01385,2025-08,5,1319.23,5831.67
T017275,C0723,A01385,2025-09,9,0.38,3247.93
T017276,C0723,A01384,2025-10,3,3058.23,700.04
T017277,C0723,A01383,2025-10,2,1240.99,0
T017278,C0723,A01385,2025-11,11,5651.39,4119.44
T017279,C0724,A01386,2024-01,11,3610.64,805.64
T017280,C0724,A01386,2024-03,11,1696.35,1988.34
T017281,C0724,A01386,2024-04,11,0,2894.41
T017282,C0724,A01386,2024-05,6,191.34,2868.58
T017283,C0724,A01386,2024-07,6,1495.67,2418.56
T017284,C0724,A01386,2024-08,3,2864.45,410.54
T017285,C0724,A01386,2024-09,11,2022.47,357.33
T017286,C0724,A01386,2024-10,4,1320.92,1156.05
T017287,C0724,A01386,2024-11,10,731.27,3277.72
T017288,C0724,A01386,2025-01,2,539.84,2657.68
T017289,C0724,A01386,2025-02,7,1147.63,1765.92
T017290,C0724,A01386,2025-05,3,2847.84,2602.91
T017291,C0724,A01386,2025-06,10,1899.4,3613.56
T017292,C0724,A01386,2025-07,2,2746.45,3106.8
T017293,C0724,A01386,2025-08,5,973.05,1613.35
T017294,C0724,A01386,2025-09,5,1742.65,2589.52
T017295,C0724,A01386,2025-10,3,3897.04,4248.04
T017296,C0724,A01386,2025-12,9,1946.51,4036.28
T017297,C0725,A01387,2024-01,8,2732.37,899.23
T017298,C0725,A01387,2024-02,4,3551.87,4531.55
T017299,C0725,A01387,2024-03,2,3440.01,2671.78
T017300,C0725,A01387,2024-04,11,2788.65,747.36
T017301,C0725,A01387,2024-05,3,4938.71,3953.17
T017302,C0726,A01388,2024-01,10,2187.61,190.92
T017303,C0726,A01389,2024-01,9,1814.29,0
T017304,C0726,A01389,2024-02,4,1293.57,0
T017305,C0726,A01388,2024-03,4,4129.55,77.58
T017306,C0726,A01389,2024-03,2,2345.31,0
T017307,C0726,A01391,2024-04,4,3408.12,3776.29
T017308,C0726,A01390,2024-06,2,2465.82,1002.18
T017309,C0726,A01390,2024-08,3,3948.55,3398.78
T017310,C0726,A01388,2024-08,5,2459.43,835.67
T017311,C0726,A01390,2024-09,6,2434.05,3002.64
T017312,C0726,A01390,2024-10,11,4349.5,4619.46
T017313,C0726,A01389,2024-11,4,1012.42,0
T017314,C0726,A01390,2024-11,5,3459.45,985.73
T017315,C0726,A01388,2024-12,9,1414.94,656.08
T017316,C0726,A01390,2024-12,1,1274.84,5232.65
T017317,C0726,A01390,2025-01,4,2670.4,7182.84
T017318,C0726,A01388,2025-01,5,3382.89,0
T017319,C0726,A01390,2025-02,11,4573.72,5362.8
T017320,C0726,A01389,2025-02,2,1707.7,0
T017321,C0726,A01390,2025-03,12,3955.05,5987.5
T017322,C0726,A01391,2025-03,4,951.82,0
T017323,C0726,A01388,2025-04,6,949.52,564.82
T017324,C0726,A01391,2025-06,8,1637.93,2718.3
T017325,C0726,A01389,2025-07,3,1252.67,0
T017326,C0726,A01390,2025-07,2,3398.0,3590.44
T017327,C0726,A01390,2025-08,9,2826.15,4169.01
T017328,C0726,A01389,2025-10,6,2579.3,0
T017329,C0726,A01390,2025-10,7,0,3438.97
T017330,C0726,A01389,2025-11,7,1113.12,0
T017331,C0726,A01390,2025-11,6,2575.34,2557.49
T017332,C0726,A01388,2025-12,4,2357.87,55.82
T017333,C0726,A01391,2025-12,1,2688.8,2695.11
T017334,C0727,A01393,2024-01,12,2095.41,3118.85
T017335,C0727,A01393,2024-03,10,3458.06,1653.35
T017336,C0727,A01392,2024-03,10,1435.36,0
T017337,C0727,A01392,2024-04,6,1776.03,0
T017338,C0727,A01392,2024-05,7,1704.19,0
T017339,C0727,A01393,2024-05,9,1137.16,717.1
T017340,C0727,A01392,2024-06,9,1741.74,0
T017341,C0727,A01393,2024-06,10,0,1342.87
T017342,C0727,A01392,2024-07,9,1685.16,0
T017343,C0727,A01392,2024-08,2,1125.86,0
T017344,C0727,A01392,2024-09,8,1166.72,0
T017345,C0727,A01392,2024-10,6,1897.9,0
T017346,C0728,A01396,2024-02,1,640.5,2403.24
T017347,C0728,A01394,2024-02,1,1433.93,0
T017348,C0728,A01396,2024-04,9,716.73,4877.06
T017349,C0728,A01394,2024-05,1,2016.62,0
T017350,C0728,A01396,2024-05,9,1452.88,3011.39
T017351,C0728,A01394,2024-07,6,1556.9,0
T017352,C0728,A01395,2024-08,12,1384.23,0
T017353,C0728,A01394,2024-09,2,961.2,0
T017354,C0728,A01394,2024-11,4,1687.58,0
T017355,C0728,A01395,2024-11,6,1101.86,0
T017356,C0728,A01395,2024-12,4,598.05,0
T017357,C0728,A01396,2024-12,8,1031.01,1656.94
T017358,C0728,A01394,2025-03,4,1469.8,0
T017359,C0728,A01396,2025-03,3,448.38,2168.16
T017360,C0728,A01396,2025-04,11,3501.66,4081.66
T017361,C0728,A01394,2025-05,12,1516.62,0
T017362,C0728,A01395,2025-05,3,452.49,0
T017363,C0728,A01396,2025-06,7,398.27,1564.27
T017364,C0728,A01395,2025-07,4,2057.72,0
T017365,C0728,A01396,2025-07,6,1834.47,2809.93
T017366,C0728,A01394,2025-08,9,1876.15,0
T017367,C0728,A01395,2025-08,10,1724.26,0
T017368,C0728,A01395,2025-09,4,1145.58,0
T017369,C0728,A01396,2025-09,4,1697.08,847.76
T017370,C0728,A01396,2025-10,11,1060.05,2505.94
T017371,C0728,A01395,2025-10,2,1320.62,0
T017372,C0728,A01396,2025-11,5,2529.88,1594.17
T017373,C0728,A01394,2025-11,8,1327.19,0
T017374,C0728,A01395,2025-12,9,2248.24,0
T017375,C0728,A01394,2025-12,12,1046.48,0
T017376,C0729,A01397,2024-01,9,4349.11,6152.93
T017377,C0729,A01398,2024-01,7,1339.91,655.48
T017378,C0729,A01397,2024-02,10,5176.89,972.57
T017379,C0729,A01398,2024-02,10,2235.38,0
T017380,C0729,A01397,2024-03,3,4753.15,279.02
T017381,C0729,A01398,2024-04,4,3485.34,0
T017382,C0729,A01398,2024-05,3,2672.88,0
T017383,C0729,A01397,2024-06,8,3272.39,4525.48
T017384,C0729,A01398,2024-07,11,330.35,1976.51
T017385,C0729,A01397,2024-07,7,3764.34,1660.87
T017386,C0729,A01397,2024-08,5,784.51,6930.83
T017387,C0729,A01398,2024-08,10,1497.82,1479.02
T017388,C0729,A01397,2024-09,8,4194.47,3634.77
T017389,C0729,A01398,2024-11,1,1417.4,0
T017390,C0729,A01397,2024-12,5,751.96,1286.13
T017391,C0729,A01398,2024-12,7,815.66,0
T017392,C0729,A01397,2025-01,2,2414.13,5699.2
T017393,C0729,A01397,2025-02,4,3621.22,2890.43
T017394,C0729,A01398,2025-02,4,0,414.56
T017395,C0729,A01397,2025-04,7,4534.55,4549.16
T017396,C0729,A01398,2025-05,7,0,556.84
T017397,C0729,A01397,2025-05,6,1150.4,4753.34
T017398,C0729,A01397,2025-06,12,3639.22,4744.65
T017399,C0729,A01398,2025-06,7,3006.75,650.6
T017400,C0729,A01397,2025-07,2,3739.96,6723.85
T017401,C0729,A01398,2025-07,9,1730.88,757.53
T017402,C0729,A01398,2025-08,6,1652.53,78.1
T017403,C0729,A01397,2025-08,7,1856.32,835.67
T017404,C0729,A01398,2025-09,5,628.73,906.05
T017405,C0729,A01397,2025-10,3,6548.67,3031.58
T017406,C0729,A01398,2025-11,11,0,0
T017407,C0729,A01397,2025-11,12,5684.5,1078.95
T017408,C0730,A01399,2024-01,11,2042.41,0
T017409,C0730,A01399,2024-02,2,1452.36,0
T017410,C0730,A01399,2024-03,4,2077.07,0
T017411,C0730,A01399,2024-04,11,1694.34,0
T017412,C0731,A01400,2024-01,5,1493.59,0
T017413,C0731,A01400,2024-02,7,1855.25,0
T017414,C0731,A01400,2024-03,11,1709.94,0
T017415,C0731,A01400,2024-04,8,2010.55,0
T017416,C0731,A01400,2024-08,10,1195.52,0
T017417,C0731,A01400,2024-09,7,1957.13,0
T017418,C0731,A01400,2024-10,12,1758.41,0
T017419,C0731,A01400,2024-11,7,962.75,0
T017420,C0731,A01400,2024-12,5,2107.48,0
T017421,C0731,A01400,2025-01,10,1325.4,0
T017422,C0731,A01400,2025-02,3,1350.64,0
T017423,C0731,A01400,2025-03,3,2017.55,0
T017424,C0731,A01400,2025-04,4,700.67,0
T017425,C0731,A01400,2025-05,7,1725.82,0
T017426,C0731,A01400,2025-06,1,1419.15,0
T017427,C0731,A01400,2025-07,5,1816.69,0
T017428,C0731,A01400,2025-08,3,1131.56,0
T017429,C0731,A01400,2025-09,11,1950.7,0
T017430,C0731,A01400,2025-10,8,2378.05,0
T017431,C0731,A01400,2025-11,9,1888.17,0
T017432,C0731,A01400,2025-12,1,679.52,0
T017433,C0732,A01402,2024-01,8,1173.72,5319.56
T017434,C0732,A01401,2024-02,12,680.86,1066.98
T017435,C0732,A01402,2024-02,5,7517.56,6585.81
T017436,C0732,A01402,2024-03,1,359.64,1564.46
T017437,C0732,A01401,2024-03,11,2669.11,334.52
T017438,C0732,A01402,2024-08,8,925.59,1736.32
T017439,C0732,A01401,2024-09,10,1908.58,1342.76
T017440,C0732,A01402,2024-09,3,4309.61,6350.82
T017441,C0732,A01402,2024-10,11,1236.38,2391.22
T017442,C0732,A01401,2024-10,11,248.56,1085.63
T017443,C0733,A01404,2024-01,3,2697.05,6735.04
T017444,C0733,A01403,2024-01,2,500.93,0
T017445,C0733,A01403,2024-02,3,1610.16,0
T017446,C0733,A01403,2024-03,5,1555.86,0
T017447,C0733,A01404,2024-03,7,3064.79,3222.87
T017448,C0734,A01405,2024-01,7,1583.6,5026.91
T017449,C0734,A01405,2024-03,1,1386.43,3107.35
T017450,C0734,A01405,2024-04,7,1669.89,1744.32
T017451,C0734,A01405,2024-05,3,1775.95,1246.19
T017452,C0734,A01405,2024-06,12,1588.12,781.87
T017453,C0734,A01405,2024-09,5,2083.02,2672.31
T017454,C0734,A01405,2024-10,11,651.33,872.39
T017455,C0734,A01405,2024-11,4,2585.15,288.16
T017456,C0734,A01405,2024-12,5,447.58,1262.32
T017457,C0734,A01405,2025-02,3,2031.07,2029.49
